,timestamp,side,price,base,quote,wallet,fee,drawdown,PnL,PnL%,Win
0,2023-01-05 06:00:00,buy,16817.13,0.059403715140455,0.0,999.0,5.946317831877377e-05,0.0,,,
1,2023-01-06 10:00:00,sell,16767.06,0.0,995.0296303269346,995.0296303269346,0.9960256559829175,-0.003974344017082502,-3.97036967306542,-0.39743440170825206,No
2,2023-01-06 15:00:00,buy,16840.82,0.059025308785237755,0.0,994.0346006966076,5.908439317841617e-05,-0.004970369673065425,,,
3,2023-01-18 16:00:00,sell,20845.47,0.0,1229.1798932198867,1229.1798932198867,1.2304103035234102,0.0,235.14529252327907,23.655644618254932,Yes
4,2023-01-20 15:00:00,buy,21144.77,0.0580734958728171,0.0,1227.9507133266668,5.8131627500317417e-05,-0.0010000000000000167,,,
5,2023-01-24 22:00:00,sell,22755.52,0.0,1320.171104207003,1320.171104207003,1.321492596803807,0.0,92.22039088033625,7.510105241154186,Yes
6,2023-01-25 21:00:00,buy,23592.55,0.05590116087929435,0.0,1318.8509331027958,5.5957117997291645e-05,-0.0010000000000001852,,,
7,2023-01-26 23:00:00,sell,23009.65,0.0,1284.979880279829,1284.979880279829,1.2862661464262553,-0.026656562785709905,-33.8710528229667,-2.568224503074046,No
8,2023-01-27 16:00:00,buy,23129.72,0.05549980286832479,0.0,1283.6949003995492,5.555535822655134e-05,-0.027629906222924275,,,
9,2023-01-27 22:00:00,sell,23008.22,0.0,1275.6747226766968,1275.6747226766968,1.2769516743510478,-0.033705010955405096,-8.020177722852395,-0.6247728895983129,No
10,2023-01-28 00:00:00,buy,23151.84,0.055045259813216584,0.0,1274.3990479540203,5.510036017338997e-05,-0.03467130594444955,,,
11,2023-01-28 20:00:00,sell,22966.91,0.0,1262.9553085287052,1262.9553085287052,1.264219528056762,-0.04333968187605958,-11.443739425315016,-0.897971435531697,No
12,2023-01-29 02:00:00,buy,23143.08,0.05451704583919584,0.0,1261.6923532201765,5.457161745665249e-05,-0.044296342194183526,,,
13,2023-01-30 11:00:00,sell,23077.47,0.0,1256.8573743528243,1256.8573743528243,1.258115489842667,-0.04795873023763073,-4.83497886735222,-0.38321377275625235,No
14,2023-01-30 14:00:00,buy,23287.7,0.05391689677290894,0.0,1255.6005169784714,5.397086764054949e-05,-0.04891077150739314,,,
15,2023-01-30 15:00:00,sell,23178.51,0.0,1248.4636176888175,1248.4636176888175,1.2497133310198374,-0.05431681263866065,-7.136899289653911,-0.5684052525582239,No
16,2023-02-01 19:00:00,buy,23385.99,0.05333172356915951,0.0,1247.2151540711286,5.338510867783735e-05,-0.055262495826022065,,,
17,2023-02-03 07:00:00,sell,23456.23,0.0,1249.7102131602917,1249.7102131602917,1.2509611743346263,-0.053372544530154394,2.495059089163078,0.20005041479962404,Yes
18,2023-02-07 21:00:00,buy,23196.25,0.053821652333766505,0.0,1248.4605029471313,5.3875527861628135e-05,-0.0543191719856243,,,
19,2023-02-08 15:00:00,sell,22872.28,0.0,1229.7928783383202,1229.7928783383202,1.231023902240561,-0.06845947891199379,-18.66762460881114,-1.4952515169478042,No
20,2023-02-14 11:00:00,buy,21809.81,0.05633075599741501,0.0,1228.563085459982,5.638714314055556e-05,-0.06939101943308172,,,
21,2023-02-14 13:00:00,sell,21720.09,0.0,1222.2855809418618,1222.2855809418618,1.2235090900318937,-0.07414608830113646,-6.277504518120168,-0.510963139981524,No
22,2023-02-14 14:00:00,buy,22247.39,0.05488568750585664,0.0,1221.06329536092,5.494062813399063e-05,-0.07507194221283531,,,
23,2023-02-21 15:00:00,sell,24558.09,0.0,1346.539765827222,1346.539765827222,1.3478876534807027,0.0,125.47647046630209,10.276000510621675,Yes
24,2023-02-21 17:00:00,buy,24655.45,0.05455967042018681,0.0,1345.1932260613949,5.4614284704891704e-05,-0.0009999999999999645,,,
25,2023-02-21 20:00:00,sell,24465.63,0.0,1333.5018727128127,1333.5018727128127,1.3348367094222349,-0.009682516213251066,-11.691353348582197,-0.8691207420671754,No
26,2023-02-27 13:00:00,buy,23703.01,0.05620249794604567,0.0,1332.1683708401,5.625875670274842e-05,-0.010672833697037776,,,
27,2023-02-28 07:00:00,sell,23236.68,0.0,1304.6535005129476,1304.6535005129476,1.3059594599729205,-0.031106593638950082,-27.514870327152266,-2.065419877053576,No
28,2023-02-28 14:00:00,buy,23425.94,0.05563699245419542,0.0,1303.3488470124346,5.569268513933476e-05,-0.0320754870453112,,,
29,2023-02-28 19:00:00,sell,23264.36,0.0,1293.064662749914,1293.064662749914,1.2943590217716858,-0.039712977243161106,-10.284184262520512,-0.7890584540043988,No
30,2023-03-01 04:00:00,buy,23794.48,0.054288708897490684,0.0,1291.7715980871642,5.434305194944013e-05,-0.04067326426591792,,,
31,2023-03-01 19:00:00,sell,23355.14,0.0,1266.6524763234204,1266.6524763234204,1.2679203967201407,-0.059327835338545944,-25.119121763743806,-1.9445482313545037,No
32,2023-03-01 22:00:00,buy,23531.94,0.053773119591801484,0.0,1265.3858238470968,5.382694653833982e-05,-0.06026850750320749,,,
33,2023-03-02 06:00:00,sell,23437.86,0.0,1259.0665219071443,1259.0665219071443,1.2603268487559003,-0.06496150068493531,-6.319301939952538,-0.4993972447660422,No
34,2023-03-07 07:00:00,buy,22419.71,0.05610275313040343,0.0,1257.807455385237,5.615891204244588e-05,-0.06589653918425045,,,
35,2023-03-07 09:00:00,sell,22381.17,0.0,1254.3896100243117,1254.3896100243117,1.2556452552795914,-0.06843478235215698,-3.417845360925412,-0.27173041042903856,No
36,2023-03-12 17:00:00,buy,20785.52,0.060288855915766715,0.0,1253.1352204142875,6.03492051208876e-05,-0.06936634756980474,,,
37,2023-03-21 07:00:00,sell,27505.25,0.0,1656.6017941229652,1656.6017941229652,1.6582600541771424,0.0,403.46657370867774,32.19657121881001,Yes
38,2023-03-21 09:00:00,buy,27929.23,0.05925495233233578,0.0,1654.9451923288423,5.9314266598934716e-05,-0.0009999999999999816,,,
39,2023-03-22 19:00:00,sell,26667.33,0.0,1578.5911966126873,1578.5911966126873,1.5801713679806682,-0.04709073585881156,-76.35399571615494,-4.61368727315431,No
40,2023-03-23 15:00:00,buy,28580.87,0.055177207881218264,0.0,1577.0126054160746,5.5232440321539805e-05,-0.048043645122952755,,,
41,2023-03-23 18:00:00,sell,27903.8,0.0,1538.1141195026623,1538.1141195026623,1.5396537732759383,-0.0715245359751843,-38.89848591341229,-2.466593214272339,No
42,2023-03-23 19:00:00,buy,28369.99,0.05416202139595959,0.0,1536.5760053831598,5.4216237633593186e-05,-0.07245301143920904,,,
43,2023-03-24 17:00:00,sell,27609.99,0.0,1493.9174562531082,1493.9174562531082,1.4954128691222304,-0.09820364703636279,-42.6585491300516,-2.7762082045147074,No
44,2023-03-26 22:00:00,buy,28040.29,0.05322425477043408,0.0,1492.4235387968552,5.327753230273682e-05,-0.09910544338932638,,,
45,2023-03-27 14:00:00,sell,26960.38,0.0,1433.5111876938881,1433.5111876938881,1.4349461338277159,-0.1346676112633243,-58.91235110296702,-3.947428432444877,No
46,2023-03-29 05:00:00,buy,27544.14,0.051992099826176974,0.0,1432.0776765061942,5.204414397014712e-05,-0.13553294365206103,,,
47,2023-03-31 07:00:00,sell,27738.48,0.0,1440.7396393652268,1440.7396393652268,1.4421818211864135,-0.1303041898925503,8.661962859032656,0.6048528652555341,Yes
48,2023-03-31 19:00:00,buy,28469.31,0.05055615677815379,0.0,1439.2988997258615,5.060676354169549e-05,-0.13117388570265784,,,
49,2023-04-02 15:00:00,sell,28124.81,0.0,1420.4604214120716,1420.4604214120716,1.4218823037157875,-0.14254564588100735,-18.838478313789892,-1.3088649145342912,No
50,2023-04-04 23:00:00,buy,28165.47,0.050382257458890606,0.0,1419.0399609906597,5.043269014903964e-05,-0.14340310023512623,,,
51,2023-04-05 16:00:00,sell,27947.99,0.0,1406.6747448108617,1406.6747448108617,1.4080828276385002,-0.150867305709046,-12.365216179797926,-0.8713789970485109,No
52,2023-04-05 19:00:00,buy,28240.64,0.049760489495494824,0.0,1405.268070066051,4.9810299795290114e-05,-0.15171643840333687,,,
53,2023-04-06 02:00:00,sell,28039.73,0.0,1393.8754194313894,1393.8754194313894,1.395270690121511,-0.15859355919064896,-11.39265063466155,-0.8107101326315647,No
54,2023-04-09 19:00:00,buy,28140.4,0.04948336000952218,0.0,1392.481544011958,4.9532892902424605e-05,-0.15943496563145834,,,
55,2023-04-15 13:00:00,sell,30335.19,0.0,1499.5860405995297,1499.5860405995297,1.501087127727257,-0.09478183235130591,107.1044965875717,7.691627730949091,Yes
56,2023-04-18 21:00:00,buy,30371.69,0.04932509368293072,0.0,1498.08645455893,4.93744681510818e-05,-0.09568705051895474,,,
57,2023-04-19 08:00:00,sell,29168.47,0.0,1437.2987778224165,1437.2987778224165,1.4387375153377544,-0.132381250025539,-60.787676736513504,-4.05768816289116,No
58,2023-04-25 19:00:00,buy,27611.4,0.05200248734379981,0.0,1435.861479044594,5.205454188568549e-05,-0.13324886877551348,,,
59,2023-04-30 07:00:00,sell,29266.43,0.0,1520.4052285175298,1520.4052285175298,1.521927155673203,-0.08221442599459472,84.54374947293581,5.888015710902028,Yes
60,2023-04-30 14:00:00,buy,29395.01,0.05167151918944789,0.0,1518.8848232890125,5.1723242431879767e-05,-0.08313221156860001,,,
61,2023-04-30 23:00:00,sell,29233.21,0.0,1509.0138471126759,1509.0138471126759,1.5105243714841599,-0.08909078061721226,-9.870976176336626,-0.6498831264217797,No
62,2023-05-03 21:00:00,buy,28923.52,0.05212037930603063,0.0,1507.504833265563,5.217255185788852e-05,-0.09000168983659511,,,
63,2023-05-06 14:00:00,sell,28606.61,0.0,1489.4963764958293,1489.4963764958293,1.4909873638596889,-0.100872411354356,-18.00845676973381,-1.194587000475733,No
64,2023-05-15 01:00:00,buy,27208.38,0.054689286172838414,0.0,1488.0068801193333,5.474403020304146e-05,-0.10177153894300171,,,
65,2023-05-16 09:00:00,sell,27092.56,0.0,1480.1910942278005,1480.1910942278005,1.4816727669947953,-0.10648950189539046,-7.815785891532869,-0.5252519995677774,No
66,2023-05-17 19:00:00,buy,27385.09,0.05399693421250661,0.0,1478.7109031335726,5.4050985197704314e-05,-0.10738301239349508,,,
67,2023-05-18 17:00:00,sell,26488.99,0.0,1428.89392613536,1428.89392613536,1.4303242503857456,-0.13745479981696976,-49.81697699821257,-3.368946350002844,No
68,2023-05-20 20:00:00,buy,27011.29,0.052846977401272754,0.0,1427.4650322092248,5.2899877278551306e-05,-0.13831734501715276,,,
69,2023-05-21 11:00:00,sell,26829.94,0.0,1416.4633516246463,1416.4633516246463,1.417881232857504,-0.14495845854462117,-11.00168058457848,-0.7707145419563521,No
70,2023-05-23 01:00:00,buy,26994.98,0.05241889004077875,0.0,1415.0468882730215,5.2471361402180934e-05,-0.14581350008607663,,,
71,2023-05-24 03:00:00,sell,26786.0,0.0,1402.6882962436673,1402.6882962436673,1.4040923886322996,-0.15327370692226266,-12.358592029354213,-0.8733697894941939,No
72,2023-05-27 16:00:00,buy,26664.07,0.052553327678311064,0.0,1401.2856079474236,5.260593361192299e-05,-0.1541204332153404,,,
73,2023-05-31 04:00:00,sell,27257.7,0.0,1431.0503570172425,1431.0503570172425,1.4324828398570997,-0.13615308030324433,29.76474906981889,2.1241029595256977,Yes
74,2023-06-04 08:00:00,buy,27150.82,0.052654737744945654,0.0,1429.6193066602254,5.270744519013579e-05,-0.13701692722294095,,,
75,2023-06-05 00:00:00,sell,27024.76,0.0,1421.5586687696773,1421.5586687696773,1.4229816504200974,-0.14188269395043362,-8.06063789054815,-0.5638310739786268,No
76,2023-06-06 22:00:00,buy,27152.65,0.05230197089790159,0.0,1420.1371101009076,5.235432522312472e-05,-0.14274081125648316,,,
77,2023-06-07 21:00:00,sell,26156.0,0.0,1366.6423404547086,1366.6423404547086,1.3680103508055141,-0.17503268117717233,-53.494769646199074,-3.7668735832414146,No
78,2023-06-08 14:00:00,buy,26648.55,0.051232644857384504,0.0,1365.2756981142538,5.128392878617068e-05,-0.17585764849599517,,,
79,2023-06-09 18:00:00,sell,26450.0,0.0,1353.7483530213424,1353.7483530213424,1.3551034564778202,-0.1828160769691541,-11.527345092911446,-0.8443236123541364,No
80,2023-06-13 07:00:00,buy,26073.92,0.0518677132041642,0.0,1352.3946046683209,5.191963283700121e-05,-0.18363326089218507,,,
81,2023-06-13 15:00:00,sell,25759.54,0.0,1334.7523445582049,1334.7523445582049,1.336088432991196,-0.19428292949251164,-17.642260110116013,-1.3045201488690372,No
82,2023-06-14 00:00:00,buy,25989.72,0.051305577444222046,0.0,1333.4175922136467,5.135693437860064e-05,-0.1950886465630191,,,
83,2023-06-14 05:00:00,sell,25845.14,0.0,1324.6738319949343,1324.6738319949343,1.325999831826761,-0.2003667769198328,-8.743760218712396,-0.6557405774283098,No
84,2023-06-14 09:00:00,buy,25980.53,0.05093618791313878,0.0,1323.3491581629394,5.0987175088227e-05,-0.20116641014291292,,,
85,2023-06-14 18:00:00,sell,25915.03,0.0,1318.6928250167741,1318.6928250167741,1.3200128378546288,-0.2039771840794644,-4.656333146165252,-0.3518597580572824,No
86,2023-06-16 16:00:00,buy,25959.77,0.050746756700531526,0.0,1317.3741321917573,5.0797554254786315e-05,-0.20477320689538497,,,
87,2023-06-25 18:00:00,sell,30453.03,0.0,1543.8471116997835,1543.8471116997835,1.5453925042039875,-0.06806384178937588,226.47297950802613,17.191242333811108,Yes
88,2023-06-27 10:00:00,buy,30656.57,0.050309061469958435,0.0,1542.3032645880837,5.035942089084928e-05,-0.06899577794758648,,,
89,2023-06-28 07:00:00,sell,30186.13,0.0,1517.1172338404463,1517.1172338404463,1.5186358697101565,-0.08419920875213381,-25.18603074763746,-1.6330141630325978,No
90,2023-06-29 10:00:00,buy,30697.11,0.04937272976532989,0.0,1515.6001166066058,4.9422151917247135e-05,-0.0851150095433817,,,
91,2023-06-30 13:00:00,sell,30135.62,0.0,1486.3899447480999,1486.3899447480999,1.4878778225706706,-0.10274759449055078,-29.210171858505873,-1.9273007133244868,No
92,2023-06-30 21:00:00,buy,30479.56,0.04871801150683775,0.0,1484.9035548033517,4.876677828512287e-05,-0.10364484689606031,,,
93,2023-07-01 06:00:00,sell,30450.26,0.0,1481.992640949135,1481.992640949135,1.4834761170662012,-0.10540200656143286,-2.9109138542166875,-0.19603386663062938,No
94,2023-07-01 16:00:00,buy,30572.0,0.04842701322478692,0.0,1480.5106483081859,4.8475488713500427e-05,-0.10629660455487142,,,
95,2023-07-02 05:00:00,sell,30481.27,0.0,1474.6407485329025,1474.6407485329025,1.476116865398301,-0.10983994236611105,-5.869899775283329,-0.39647805181212137,No
96,2023-07-02 19:00:00,buy,30557.74,0.04820926245803418,0.0,1473.1661077843696,4.82575199780122e-05,-0.11073010242374495,,,
97,2023-07-04 19:00:00,sell,30696.84,0.0,1478.3921441760897,1478.3921441760897,1.479872016192282,-0.10757542976175691,5.226036391720072,0.3547486168806957,Yes
98,2023-07-06 08:00:00,buy,31329.97,0.04714060537025454,0.0,1476.9137520319136,4.718779316341796e-05,-0.10846785433199511,,,
99,2023-07-06 12:00:00,sell,30600.31,0.0,1441.0746207795362,1441.0746207795362,1.4425171379174537,-0.13010197991336414,-35.839131252377456,-2.4266231662526394,No
100,2023-07-10 17:00:00,buy,30278.2,0.04754686692599813,0.0,1439.6335461587566,4.759446138738552e-05,-0.13097187793345078,,,
101,2023-07-12 19:00:00,sell,30287.47,0.0,1438.6342313095456,1438.6342313095456,1.4400743056151608,-0.1315751097135661,-0.9993148492110322,-0.06941452926526592,No
102,2023-07-13 13:00:00,buy,30663.43,0.04687002064277336,0.0,1437.195597078236,4.691693758035372e-05,-0.13244353460385258,,,
103,2023-07-14 18:00:00,sell,30091.83,0.0,1408.9942885855478,1408.9942885855478,1.4104046932788268,-0.1494671238530834,-28.201308492688213,-1.9622456783210618,No
104,2023-07-20 05:00:00,buy,30125.99,0.0467232875765066,0.0,1407.5852942969623,4.677005763414075e-05,-0.1503176567292303,,,
105,2023-07-20 14:00:00,sell,29782.19,0.0,1390.130306200131,1390.130306200131,1.391521828028159,-0.16085427944614117,-17.454988096831357,-1.2400661023920012,No
106,2023-07-23 17:00:00,buy,30118.49,0.04610922313482285,0.0,1388.7401758939309,4.615537851333619e-05,-0.161693425166695,,,
107,2023-07-24 02:00:00,sell,29799.63,0.0,1372.663751216156,1372.663751216156,1.3740377890051612,-0.17139788446090093,-16.076424677774867,-1.1576265277575382,No
108,2023-07-30 15:00:00,buy,29349.37,0.046723016114653904,0.0,1371.29108746494,4.676978590055446e-05,-0.17222648657644002,,,
109,2023-07-30 19:00:00,sell,29202.28,0.0,1363.0541804256106,1363.0541804256106,1.3644185990246354,-0.1771986573591537,-8.236907039329253,-0.6006680211534499,No
110,2023-07-31 00:00:00,buy,29461.54,0.04621927863394734,0.0,1361.691126245185,4.6265544178125465e-05,-0.1780214587017946,,,
111,2023-07-31 14:00:00,sell,29302.45,0.0,1352.983763106103,1352.983763106103,1.3543381012073104,-0.18327761813007276,-8.707363139081963,-0.6394521467648961,No
112,2023-08-01 23:00:00,buy,29705.99,0.04550027719470036,0.0,1351.630779342997,4.5545823017718076e-05,-0.18409434051194268,,,
113,2023-08-03 01:00:00,sell,29252.0,0.0,1329.6431343908755,1329.6431343908755,1.3309741084993747,-0.19736708054526012,-21.9876449521214,-1.6267493525716548,No
114,2023-08-07 01:00:00,buy,29145.4,0.04557540782615729,0.0,1328.3134912564847,4.56210288550123e-05,-0.19816971346471485,,,
115,2023-08-07 06:00:00,sell,29052.0,0.0,1322.732691417356,1322.732691417356,1.3240567481655214,-0.20153853743854333,-5.580799839128758,-0.4201417719434386,No
116,2023-08-07 19:00:00,buy,29154.91,0.04532375365679189,0.0,1321.4099587259386,4.536912277957147e-05,-0.20233699890110476,,,
117,2023-08-10 15:00:00,sell,29466.0,0.0,1334.174215525779,1334.174215525779,1.33550972525103,-0.19463191440516656,12.764256799840268,0.9659573636138674,Yes
118,2023-08-14 14:00:00,buy,29534.0,0.045129005258693476,0.0,1332.8400413102531,4.517417943813161e-05,-0.19543728249076137,,,
119,2023-08-14 18:00:00,sell,29330.01,0.0,1322.3105413520045,1322.3105413520045,1.323634175527532,-0.20179336637018463,-10.529499958248607,-0.7900047741586147,No
120,2023-08-14 21:00:00,buy,29405.13,0.04492373374342003,0.0,1320.9882308106526,4.496870244586589e-05,-0.20259157300381442,,,
121,2023-08-15 15:00:00,sell,29332.66,0.0,1316.4148752184408,1316.4148752184408,1.317732607826267,-0.20535225792425602,-4.573355592211783,-0.3462071414069512,No
122,2023-08-23 15:00:00,buy,26144.0,0.05030211369121873,0.0,1315.0984603432225,5.03524661573761e-05,-0.20614690566633165,,,
123,2023-08-24 18:00:00,sell,26021.25,0.0,1307.6149520117378,1307.6149520117378,1.3089238758876254,-0.21066429080863533,-7.4835083314847,-0.5690454788861654,No
124,2023-08-28 17:00:00,buy,26141.79,0.049970079977680416,0.0,1306.3073370597263,5.002010007775817e-05,-0.2114536265178266,,,
125,2023-08-28 19:00:00,sell,25996.26,0.0,1297.7361561292537,1297.7361561292537,1.2990351913205744,-0.21662758018664433,-8.571180930472565,-0.656138160393771,No
126,2023-08-28 23:00:00,buy,26120.0,0.049633936446138,0.0,1296.4384199731246,4.96836200662042e-05,-0.2174109526064576,,,
127,2023-08-29 04:00:00,sell,26057.87,0.0,1292.0613088382242,1292.0613088382242,1.2933546635017261,-0.22005317546920516,-4.37711113490036,-0.33762584226646464,No
128,2023-08-29 13:00:00,buy,26052.0,0.0495458793002221,0.0,1290.7692475293861,4.95954747749971e-05,-0.2208331222937359,,,
129,2023-08-31 15:00:00,sell,26922.01,0.0,1332.5407833213928,1332.5407833213928,1.333874657979372,-0.1956179281896384,41.771535792006716,3.2361737678489044,Yes
130,2023-09-07 16:00:00,buy,25828.71,0.0515398656200047,0.0,1331.2082425380715,5.159145707708178e-05,-0.1964223102614487,,,
131,2023-09-09 00:00:00,sell,25860.65,0.0,1331.5215714201286,1331.5215714201286,1.3328544258459745,-0.19623317073306681,0.3133288820570215,0.023537180137922498,Yes
132,2023-09-12 09:00:00,buy,25869.97,0.05141830662535397,0.0,1330.1900498487084,5.1469776401755724e-05,-0.19703693756233376,,,
133,2023-09-17 17:00:00,sell,26480.0,0.0,1360.1952026799338,1360.1952026799338,1.3615567594393732,-0.178924466033163,30.00515283122536,2.255704200662012,Yes
134,2023-09-18 02:00:00,buy,26663.12,0.05096309087148293,0.0,1358.8350074772538,5.101410497645939e-05,-0.17974554156712988,,,
135,2023-09-21 07:00:00,sell,26990.11,0.0,1374.1239291327588,1374.1239291327588,1.3754994285613202,-0.17051645482477293,15.288921655504964,1.1251492323478995,Yes
136,2023-09-27 09:00:00,buy,26397.79,0.05200245191751377,0.0,1372.749805203626,5.205450642393771e-05,-0.1713459383699482,,,
137,2023-09-27 14:00:00,sell,26192.91,0.0,1360.7334473119108,1360.7334473119108,1.3620955428547656,-0.17859955715410317,-12.016357891715188,-0.8753494516018367,No
138,2023-09-27 23:00:00,buy,26372.99,0.05154412578416777,0.0,1359.3727138645988,5.159572150567345e-05,-0.17942095759694912,,,
139,2023-10-03 00:00:00,sell,27430.0,0.0,1412.4415148894623,1412.4415148894623,1.4138553702597219,-0.1473862216615344,53.06880102486343,3.9039183649635545,Yes
140,2023-10-03 01:00:00,buy,27563.32,0.05119227558126426,0.0,1411.0290733745728,5.1243519100364626e-05,-0.14823883543987287,,,
141,2023-10-03 09:00:00,sell,27550.01,0.0,1408.9373564823995,1408.9373564823995,1.4103477041865862,-0.1495014906534516,-2.091716892173281,-0.14824052400074228,No
142,2023-10-05 13:00:00,buy,27992.76,0.0502818735675195,0.0,1407.528419125917,5.03322057732928e-05,-0.15035198916279824,,,
143,2023-10-05 16:00:00,sell,27446.63,0.0,1378.6879115349734,1378.6879115349734,1.380067979514488,-0.16776142798705854,-28.840507590943616,-2.049017781740692,No
144,2023-10-06 14:00:00,buy,27670.0,0.049776263954587584,0.0,1377.3092236234384,4.982609004463222e-05,-0.16859366655907151,,,
145,2023-10-09 09:00:00,sell,27542.97,0.0,1369.615158668474,1369.615158668474,1.3709861448132872,-0.17323815323188588,-7.69406495496446,-0.5586301770870938,No
